No,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q1_1,Q2,Q10,Q10_10_TEXT,Q11,Q11_10_TEXT,Q12,Q12_10_TEXT,Q60,Q60_6_TEXT,Q13,Q13_4_TEXT,Q14,Q14_5_TEXT,Q13.1,Q15,Q6,Q6_3_TEXT,memberNo,userId,Q_DataPolicyViolations,gender,age_group,rgn_nm,bmclub,is_mfo,order_rank,BAEMIN_ord_cnt,stod_ord_cnt,BAERA_ord_cnt,BAERA_ord_cnt.1,total_ord_cnt
2226,45947.66578,45947.66646,0,,100,58,1,45947.66647,R_4ezQNnHYHOjesn6,,,,,,,anonymous,KO,1,10,여러가지 음식을 한번에시킬수있어서,8,,,,,,,,2,,,,,도착시간에 맞게 잘 배달온다,1,,2.01109E+11,,,FEMALE,40대,수도권,구독,한그룻 주문경험X,1,0,2,0,4,6
2227,45947.66617,45947.66708,0,,100,79,1,45947.6671,R_4axhoaDJnTtRw4D,,,,,,,anonymous,KO,1,6,무난합니다,,,,,7,,3,,,,,,,배달비 적으면 부담이 없죠,"1,2",,2.00901E+11,,,MALE,20대,수도권,미구독,한그룻 주문경험X,1,0,1,0,2,3
2228,45947.66661,45947.66726,0,,100,55,1,45947.66727,R_4QLZLJNLRlGr7BB,,,,,,,anonymous,KO,1,9,만족함니다,7,,,,,,4,,,,,,,쿠폰 사용 좋아요,"1,4",,2.01127E+11,,,FEMALE,50대 이상,수도권,미구독,한그룻 주문경험X,1,1,0,0,0,1
2229,45947.66733,45947.66808,0,,100,65,1,45947.6681,R_9QiIFlMRMZKzq92,,,,,,,anonymous,KO,1,9,편하고 종류많고 유용한 배민패스,9,,,,,,,,,,1,,,타어플보다 다양함,"1,2,5",,2.01401E+11,,,FEMALE,30대,수도권,구독,한그룻 주문경험X,1,0,4,1,0,5
2230,45947.66759,45947.66844,0,,100,72,1,45947.66845,R_4qVcuy3xYAbSBtO,,,,,,,anonymous,KO,1,9,이용하기 편한 배달앱이라 좋아요,9,,,,,,,,,,4,,,,1,,2.10624E+11,,,FEMALE,10대,광역시,미구독,한그룻 주문경험X,1,0,2,0,2,4
2231,45947.6688,45947.66991,0,,100,96,1,45947.66992,R_462kiHVeaLoD1zH,,,,,,,anonymous,KO,1,6,다양한종류와 가끔의 쿠폰,,,,,7,,3,,,,,,,전체적으로 배달팁이비쌈,"1,2,4",,2.01302E+11,,,FEMALE,30대,광역시,미구독,한그룻 주문경험X,1,8,3,0,0,11
2232,45947.66878,45947.67001,0,,100,105,1,45947.67003,R_9EAnHwlqbJOFDeD,,,,,,,anonymous,KO,1,8,편리하고 이용에 어려움 없어서,,,9,,,,,,,,3,,,믿고 주문할수있음,1,,1.80906E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험X,1,1,5,1,0,7
2233,45947.67056,45947.67168,0,,100,97,1,45947.67169,R_4KJ9ujnlQ7aNJlf,,,,,,,anonymous,KO,1,8,쿠팡이츠도 괜찮은데 아직은 배민이 나은듯,,,9,,,,,,,,1,,,쿠팡이츠 요기요에 없는 가게가 배민에 있어서요,"1,2,4",,2.01405E+11,,,MALE,30대,수도권,구독,한그룻 주문경험O,1,0,10,1,0,11
2234,45947.67307,45947.67345,0,,100,33,1,45947.67347,R_9hG4OczDd16wOBm,,,,,,,anonymous,KO,1,8,편리해요 할인이 많아요,,,7,,,,5,,,,,,,할인쿠폰이 많아요,"1,5",,2.10524E+11,,,FEMALE,20대,수도권,미구독,한그룻 주문경험X,1,0,4,0,0,4
2235,45947.67301,45947.6738,0,,100,68,1,45947.67381,R_4th4pNGdYz3IDzF,,,,,,,anonymous,KO,1,8,"여러가지 식당들은 한 눈에 보고 고를 수 있다는 장점과, 1인 가구들에게 정말 유용한 한 그릇 주문이 가능하다는 점",,,9,,,,,,,,4,,,,1,,1.90607E+11,,,FEMALE,20대,수도권,구독,한그룻 주문경험O,1,0,2,5,0,7
2236,45947.66641,45947.67443,0,,100,693,1,45947.67447,R_92VremdvpwdBJLj,,,,,,,anonymous,KO,1,8,할인쿠폰이 타 어플보다 많은 듯 합니다.,,,7,,,,2,,,,,,,타 어플보다 최소주문금액이 적당한 듯 합니다.,"1,2",,1.91002E+11,,,FEMALE,40대,지방,미구독,한그룻 주문경험X,1,1,2,0,0,3
2237,45947.67344,45947.67449,0,,100,90,1,45947.6745,R_4Cyzu18i19lVlFZ,,,,,,,anonymous,KO,1,5,주기적인 브랜드 할인행사,,,,,10,과한 가게 수수료,,,,,,,가게입장에서 과한 수수료,,"1,2,4,5",,1.90211E+11,,,MALE,40대,수도권,미구독,한그룻 주문경험O,1,0,11,0,0,11
2238,45947.67337,45947.67456,0,,100,102,1,45947.67457,R_4KHMp3mLiZ0uIhz,,,,,,,anonymous,KO,1,7,나쁘지 않음,,,8,,,,,,1,,,,,없음,"1,3","BBQ,BHC",2.50918E+11,,,FEMALE,10대,수도권,미구독,한그룻 주문경험X,1,3,0,0,0,3
2239,45947.67264,45947.67517,0,,100,218,1,45947.67518,R_4piyRq2szlw76HD,,,,,,,anonymous,KO,1,1,배달비가 너무비쌈 쿠팡은 꽁짜인디,,,,,7,,4,,,,,,,땡겨요는 지역상품권어플 쓰면 할인해주는데 거기다가 쿠폰 더블할인  되고 배민은 강점이없음,"1,2,5",,1.60807E+11,,,,,지방,미구독,한그룻 주문경험X,1,0,1,0,0,1
2240,45947.67395,45947.67542,0,,100,127,1,45947.67543,R_48S4gSRzoaSdMKs,,,,,,,anonymous,KO,1,10,이유없음요,9,,,,,,,,,,1,,,이유없음요,"1,2,5",,1.90524E+11,,,MALE,50대 이상,수도권,구독,한그룻 주문경험O,1,0,2,1,0,3
2241,45947.67293,45947.6759,0,,100,257,1,45947.67591,R_4TzLm6aGOd2IXOA,,,,,,,anonymous,KO,1,10,원하는 음식을 빨리 검색해서 주문할수 있고 리뷰가 많아서 도움이 됩니다,9,,,,,,,,,,1,,,메뉴가 다양하게 분류되어 있고 종류도 많아서 비교해서 주문할수 있다,1,,1.80615E+11,,,FEMALE,50대 이상,광역시,미구독,한그룻 주문경험O,1,4,2,1,0,7
2242,45947.67324,45947.67637,0,,100,269,1,45947.67638,R_4wsEM3OImJGtvVj,,,,,,,anonymous,KO,1,7,개인적인 추천은 필요할때 배달해주시는 분들께도 감사한마음,,,7,,,,2,,,,,,,1인분만 필요할때 주문가능한점이 장점,1,,2.00227E+11,,,FEMALE,50대 이상,수도권,미구독,한그룻 주문경험O,1,0,4,1,0,5
2243,45947.67544,45947.67664,0,,100,103,1,45947.67665,R_92WiImZggIQiAQV,,,,,,,anonymous,KO,1,5,배달 수수료 비싸요,,,,,7,,3,,,,,,,"건수별 배달료가 발생되고 있는데
주기적으로 이벤트로 무료,
금액별로 배달료 차등 적용",1,,2.0122E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험X,1,0,2,0,0,2
2244,45947.66705,45947.67701,0,,100,861,1,45947.67703,R_4WWkLuZQHUQOLCN,,,,,,,anonymous,KO,1,10,요즘 무료배달도 많아지고 배달 시키는데 무리없어서,8,,,,,,,,4,실시간 배달현황을 볼 수 있어서,,,,예전 요기오처럼 배달 시간이 정확하진 않지만 실시간으로 라이더의 배달현황을 볼 수 있어서 좋았습니다,"1,2,5",,1.90129E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험X,1,0,1,0,0,1
2245,45947.67543,45947.67837,0,,100,254,1,45947.67838,R_4D1yZC8fZ0Jy9LO,,,,,,,anonymous,KO,1,7,대체적으로 만족하지만 지난번 배달 문제발생으로 여러번 고객센터와 연락하게 되었고 정확한 상담이 진행되지 않아 다음날 처리 되어 불편한 경험을 했음,,,8,,,,,,4,배송오류,,,,배송 오류로 불편,1,,2.30711E+11,,,FEMALE,40대,수도권,구독,한그룻 주문경험X,1,1,3,1,1,6
2246,45947.67521,45947.67959,0,,100,379,1,45947.67961,R_4UgRsOgTOznudCY,,,,,,,anonymous,KO,1,9,배달의민족을 요즘 많이 애용하고 있어요. 아이들 점심이나 저녁이나 주문하면 바로 조리해서 배달해주시고 믿고 주문해서 먹을수 있어서 돟아요. 쿠폰혜택도 너무 좋쿠요,8,,,,,,,,3,,,,,배달 도착하고 나서 보면 포장을 꼼꼼히 잘해주셔서 좋아요,1,,2.10725E+11,,,FEMALE,40대,지방,구독,한그룻 주문경험X,1,0,4,0,0,4
2247,45947.67762,45947.67998,0,,100,204,1,45947.67999,R_9dRMO70EHzkizS3,,,,,,,anonymous,KO,1,9,ㅇㅇㅇㅇㅇㅇㅇ,9,,,,,,,,,,1,,,ㅇㅇㅇㅇㅇㅇㅇ,1,,2.50926E+11,,,MALE,10대,광역시,미구독,한그룻 주문경험X,1,0,2,0,0,2
2248,45947.6742,45947.68064,0,,100,556,1,45947.68066,R_9Gxpm5tU4cycSL0,,,,,,,anonymous,KO,1,5,"나는 편리해서 자주 추천하고 사용도 자주하지만
다른어플에 비해서 배달비가 비싼경우가 많다고 오히려 내가 다른 어플에대해 정보를 듣게 되는 경우가 많았다.",,,,,7,,3,,,,,,,"다른 어플들보다 배달비가 더 비싸다고 해서 
추천한 주변 지인들에게서 오히려 다른 어플들에대해 정보를 듣게 되었다","1,2,4,5",,1.60818E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험X,1,0,3,0,0,3
2249,45947.67925,45947.68073,0,,100,127,1,45947.68074,R_4XOZIrPK1XOZptf,,,,,,,anonymous,KO,1,6,배달비가 비쌈,,,,,7,,5,,,,,,,배달팁이나 최소주문금액은 큰데 멤버십가입히면 적은비용으로 할인을 받을수있어서 좋음 근데 쿠폰을 많이줬으면좋겠음 멤버십 비가입자한테도,"1,2",,1.80514E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험X,1,0,0,2,0,2
2250,45947.68063,45947.68199,0,,100,118,1,45947.68202,R_4p55O9IeseDnuKU,,,,,,,anonymous,KO,1,5,다른 어플들도 저렴하게 배달비없이 운영하는곳도 많아서,,,,,7,,3,,,,,,,배달팁이 다른 어플보다 많아요,"1,2,4,3",,1.80211E+11,,,MALE,30대,수도권,미구독,한그룻 주문경험O,1,0,4,0,0,4
2251,45947.67929,45947.68218,0,,100,249,1,45947.68219,R_4uw4y5J1wjoyzD3,,,,,,,anonymous,KO,1,10,실시간 배달 확인,7,,,,,,6,일인분배달,,,,,,혼자 시켜먹을 땨 좋음,"1,2",,2.20323E+11,,,FEMALE,20대,수도권,미구독,한그룻 주문경험O,1,0,4,1,0,5
2252,45947.68174,45947.68336,0,,100,140,1,45947.68337,R_9MCJOV3FQCWSxCF,,,,,,,anonymous,KO,1,10,빠르고대퍼가좋아요,8,,,,,,,,3,,,,,생각보다항상일찍와요묲번그러지않아서짜장면은은불어처져서못먹을때가좀많았지만요,1,,2.01126E+11,,,FEMALE,40대,지방,구독,한그룻 주문경험X,1,3,15,4,0,22
2253,45947.67965,45947.68351,0,,100,333,1,45947.68352,R_9dcb7Dh1hWPagzS,,,,,,,anonymous,KO,1,1,배민클럽으로 주문하면 기사 배치가 원활하게 되지않는거 같아요,,,,,10,배달기사가 바로 섭외가 안되는거 같아요,,,,,,,요근래 배민클럽으로 주문하면 가게로 배달기사가 바로 않아서 콜센타에서 전화와서 배달은 늦게 받을때가 있습니다,,1,,1.80125E+11,,,FEMALE,50대 이상,광역시,구독,한그룻 주문경험X,1,3,0,7,0,10
2254,45947.68247,45947.68354,0,,100,92,1,45947.68355,R_4I4wsdUxYaY2NNp,,,,,,,anonymous,KO,1,9,다양한 매장을 한 번에 볼수 있음 ,9,,,,,,,,,,1,,,옛날엔 배달종이보고 치킨같은것만 먹었으나 배달앱에서 처음보는 다양한 음식을 먹을수 있어서,1,,2.10918E+11,,,MALE,10대,지방,구독,한그룻 주문경험O,1,2,14,0,0,16
2255,45947.68166,45947.68383,0,,100,187,1,45947.68384,R_931b6CqV4sGNpQb,,,,,,,anonymous,KO,1,8,가게와 배민에 기제된 가격이 다른경우가 많아서,,,7,,,,4,,,,,,,가격이 낮아지면 다른 메뉴를 하나더 시킬수 있으니깐,1,,2.31227E+11,,,FEMALE,40대,지방,미구독,한그룻 주문경험X,1,1,0,0,0,1
2256,45947.68218,45947.68397,0,,100,155,1,45947.68398,R_4fO8CHfkNHuPkFH,,,,,,,anonymous,KO,1,7,주문할수 있는 곳이 많은편이라서,,,9,,,,,,,,1,,,주문할수 있는 매장이 다양해서 좋아요,"1,2",,2.01123E+11,,,FEMALE,50대 이상,수도권,미구독,한그룻 주문경험X,1,0,1,0,0,1
2257,45947.68418,45947.6848,0,,100,54,1,45947.68481,R_4HTDF0ggfixjutZ,,,,,,,anonymous,KO,1,8,큰이유없음,,,7,,,,5,,,,,,,없음,"2,4",,2.01126E+11,,,MALE,30대,수도권,미구독,한그룻 주문경험X,1,1,2,1,0,4
2258,45947.68448,45947.68707,0,,100,223,1,45947.68708,R_9eFDH1we3aUe4CW,,,,,,,anonymous,KO,1,8,대체적으로 만족하지만 배달현황을 알수없는 가게배달만 되는 음식점도 제법 있어서 불편할때가 있습니다.,,,8,,,,,,3,,,,,배달 상태에 불만족한 경우는 한번도 없었기 때문에,"1,2",,1.50516E+11,,,FEMALE,40대,광역시,미구독,한그룻 주문경험X,1,1,3,0,0,4
2259,45947.6872,45947.68808,0,,100,76,1,45947.68809,R_4MAxS1MOiBbc6Y4,,,,,,,anonymous,KO,1,6,배달이너무늦어요,,,,,8,,,,1,,,,,배달이너무늦어요,"1,2",,2.2033E+11,,,FEMALE,40대,광역시,미구독,한그룻 주문경험X,1,8,0,0,0,8
2260,45947.68691,45947.68817,0,,100,109,1,45947.68819,R_4Kw5zVLsFwogyXd,,,,,,,anonymous,KO,1,9,10점은 아직 아님~ 쿠팡이츠처럼 이벤트 많이 하길...,7,,,,,,5,,,,,,,"그나마 멤버십이 너프되긴 했어도 괜찮아 보임..
다만 쿠팡이츠가 치고 올라와서 긴장해야될듯..","1,2,5",,2.3021E+11,,,MALE,30대,수도권,구독,한그룻 주문경험O,1,0,2,1,1,4
2261,45947.68844,45947.69149,0,,100,264,1,45947.69151,R_94TOzaWPKBJOtep,,,,,,,anonymous,KO,1,5,"얼마전 보배반점(봉선)에서 주문을 하고 1시간이 다되도록 배달이 되지않았습니다. 그로인해  아들이 점심을 못먹고 학원에 갔습니다.
해당식당에 문의한 결과 배민쪽 배달기사분이 잡히지 않았다고만 하고...
결국 배민 콜센터에 전화하여 주문취소 한적이 있습니다.  ",,,,,8,,,,2,,,,,,"1,2",,1.8033E+11,,,MALE,40대,광역시,구독,한그룻 주문경험X,1,0,3,0,0,3
2262,45947.69119,45947.69186,0,,100,57,1,45947.69187,R_4LTJLUR8t1OEyup,,,,,,,anonymous,KO,1,5,배달이 너무 느림,,,,,8,,,,2,,,,,배달시간이 계속 늘어나고 안지켜짐 한집배달의 의미가 없음,"1,2,5",,1.41209E+11,,,FEMALE,30대,수도권,구독,한그룻 주문경험X,1,0,1,2,4,7
2263,45947.69144,45947.69201,0,,100,50,1,45947.69203,R_4wuAlY5E2MzHDkp,,,,,,,anonymous,KO,1,6,다른 어플도 많아서,,,,,7,,1,,,,,,,배민에서 가격을 높게 받는 가게가 있음,"1,2,5",,2.30821E+11,,,MALE,20대,수도권,구독,한그룻 주문경험X,1,0,3,0,0,3
2264,45947.6898,45947.6923,0,,100,216,1,45947.69232,R_4ePon9fLNURgkng,,,,,,,anonymous,KO,1,9,"배달이 빨라서 굳이 매장 갈 이유가 없음
다만, 배달비가 쫌.",8,,,,,,,,2,,,,,배달시간 전에 도착해서 좋습니다,3,대구로,2.10905E+11,,,MALE,50대 이상,광역시,구독,한그룻 주문경험X,1,0,2,0,0,2
2265,45947.68799,45947.69292,0,,100,425,1,45947.69292,R_9taM7BYTuMdemk2,,,,,,,anonymous,KO,1,7,배달시켜 먹는 사람들에게는 필수로 있을만 하기 때문에 다만 이용에 있어서 좀 복잡합니다,,,9,,,,,,,,4,,,,"1,2,5",,2.0092E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험O,1,0,2,0,0,2
2266,45947.69262,45947.69397,0,,100,117,1,45947.694,R_4Pnwe0En08tW0uF,,,,,,,anonymous,KO,1,10,"주문의 편리성, 쿠폰 이벤트",7,,,,,,4,,,,,,,"다양한 할인쿠폰 이벤트 좋아요
",1,,1.90815E+11,,,FEMALE,40대,광역시,미구독,한그룻 주문경험X,1,0,2,0,0,2
2267,45947.6934,45947.69466,0,,100,109,1,45947.69468,R_4s73WQFhwY5WVyQ,,,,,,,anonymous,KO,1,7,그냥 그냥입니다,,,7,,,,4,,,,,,,,1,,2.20206E+11,,,MALE,40대,광역시,구독,한그룻 주문경험O,1,0,4,0,0,4
2268,45947.69307,45947.69537,0,,100,198,1,45947.69538,R_4QxZLiGlyq0PDym,,,,,,,anonymous,KO,1,10,친절하게 답변해주셔서 입니당,8,,,,,,,,2,,,,,배고픈데 늦게 오면 기분이 안 좋잔아용ㅋㅋ,"1,2",,2.50805E+11,,,FEMALE,10대,광역시,미구독,한그룻 주문경험X,1,0,4,0,0,4
2269,45947.69249,45947.696,0,,100,303,1,45947.69601,R_4nwwc9e4l1DwXy4,,,,,,,anonymous,KO,1,5,"배달어플은 다양하고 굳이 배민을 써야할 이유가 없음.
타어플과 비교했을 때 엄청 혜택이 많은것도 아니라서...",,,,,7,,6,배달팁과 메뉴 가격,,,,,,"배달팁이 없거나 낮은 곳은 메뉴 가격 자체가 비쌈.
배탈팁도 비싸면 주문할 때 망설여짐","1,2,4",,1.80915E+11,,,FEMALE,30대,지방,구독,한그룻 주문경험O,1,3,5,0,1,9
2270,45947.69517,45947.69655,0,,100,118,1,45947.69657,R_95uRDEL894m8FIs,,,,,,,anonymous,KO,1,8,"가까운 곳의 식당에 대한 정보를 얻을 수 있고, 배달도 편리하게 이용 가능해서",,,8,,,,,,2,,,,,도착시간을 알고 있으면 준비하기 편해서,1,,1.80224E+11,,,FEMALE,30대,지방,미구독,한그룻 주문경험O,1,1,3,0,1,5
2271,45947.69659,45947.69752,0,,100,80,1,45947.69753,R_4esGCWUXVk5OwyF,,,,,,,anonymous,KO,1,10,"찾기편하고,신속,빠릅니다.",8,,,,,,,,2,,,,,자세한정보제공,1,,2.00814E+11,,,MALE,50대 이상,지방,미구독,한그룻 주문경험X,1,1,1,0,1,3
2272,45947.69767,45947.69853,0,,100,74,1,45947.69854,R_4uDwx6MBsAIngJa,,,,,,,anonymous,KO,1,10,간편하다요,9,,,,,,,,,,3,,,베라 브라우니 치즈는 배민에서만 가능,"1,2,4,5",,1.90107E+11,,,FEMALE,30대,광역시,미구독,한그룻 주문경험X,1,0,1,0,1,2
2273,45947.69912,45947.70007,0,,100,81,1,45947.70009,R_4i3DFvsSfKyZbXT,,,,,,,anonymous,KO,1,9,무료배달 서비스와~~~  할인쿠폰 적용,7,,,,,,4,,,,,,,,"1,2",,2.30702E+11,,,MALE,30대,수도권,미구독,한그룻 주문경험X,1,1,0,0,0,1
2274,45947.69907,45947.70076,0,,100,145,1,45947.70078,R_9MZLu11afaHwD7j,,,,,,,anonymous,KO,1,8,가게 수도 많고 이벤트도 있어서 좋은데 배민특급 혜택이 조금 적어서 아쉬워요,,,9,,,,,,,,4,,,리뷰와 사진을 보면 어느정도 가게 퀄리티가 보장되는 것 같아여,1,,1.90501E+11,,,FEMALE,30대,수도권,구독,한그룻 주문경험X,1,1,1,2,3,7
2275,45947.70506,45947.70581,0,,100,64,1,45947.70582,R_9EuCGjuqUpnVlnA,,,,,,,anonymous,KO,1,5,장점이없음,,,,,7,,4,,,,,,,장점이없음,"1,2,4,5",,1.8112E+11,,,MALE,40대,수도권,구독,한그룻 주문경험X,1,0,3,0,0,3
2276,45947.70742,45947.708,0,,100,50,1,45947.70801,R_4ktOdqI9OazwVUJ,,,,,,,anonymous,KO,1,10,이용하기 편리함,8,,,,,,,,2,,,,,빨리오는편임,"1,4",,2.10124E+11,,,FEMALE,40대,광역시,구독,한그룻 주문경험O,1,0,2,0,3,5
2277,45947.70796,45947.71024,0,,100,197,1,45947.71026,R_9Ho9fDDC0WEeiR7,,,,,,,anonymous,KO,1,10,너무 다양한 메뉴를 쉽고 편리하게  이용할수 있어서,9,,,,,,,,,,1,,,다양한 메뉴를 1인분도 가능해서,"1,2",,2.00402E+11,,,MALE,50대 이상,지방,구독,한그룻 주문경험O,1,2,26,3,0,31
2278,45947.70843,45947.7105,0,,100,179,1,45947.71051,R_44LmosIhQd3eA1z,,,,,,,anonymous,KO,1,7,UI는 편리함,,,8,,,,,,2,,,,,,"1,4",,1.71223E+11,,,MALE,30대,수도권,미구독,한그룻 주문경험O,1,0,2,0,1,3
2279,45947.70983,45947.71074,0,,100,78,1,45947.71075,R_4Q3HTnmlNQSv2oY,,,,,,,anonymous,KO,1,10,배달빋ㅎ 무료 되고 쿠폰을 줘서 추천하고 싶어요(쿠폰 더 많이 뿌려주세요!),8,,,,,,,,2,,,,,배달 시간이 빨라 근방 먹을 수 있어 좋았어요,"1,2",,2.40627E+11,,,FEMALE,10대,광역시,미구독,한그룻 주문경험X,1,0,1,0,0,1
2280,45947.70946,45947.7111,0,,100,141,1,45947.71111,R_4pgteIHqCzmWyif,,,,,,,anonymous,KO,1,8,배달음식은 맛있고 편리하지만 살찌고 돈을 잃게하니까,,,8,,,,,,4,편리함,,,,요알못 자취생에게는 편한게 최고,"1,4",,2.20627E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험X,1,0,2,0,0,2
2281,45947.71182,45947.71302,0,,100,103,1,45947.71303,R_4QTN8JLCdIKcQXT,,,,,,,anonymous,KO,1,10,편리함과 신속,7,,,,,,4,,,,,,,쿠폰,1,,2.41006E+11,,,MALE,50대 이상,지방,미구독,한그룻 주문경험X,1,0,1,0,0,1
2282,45947.71331,45947.71442,0,,100,95,1,45947.71444,R_4NrRB1VXSE3FhGV,,,,,,,anonymous,KO,1,6,조건 무료배달이면서 무료배달 정렬하면 젤 상단에 뜸,,,,,7,,3,,,,,,,조건 배달팁,"1,2,4,5",,2.40305E+11,,,FEMALE,20대,수도권,구독,한그룻 주문경험X,1,0,2,1,1,4
2283,45947.7141,45947.71529,0,,100,102,1,45947.7153,R_4sXtkR9pocdMLnS,,,,,,,anonymous,KO,1,10,편리하고 가게수가 많아서,9,,,,,,,,,,3,,,다른 배달서비스에서 주문불가 상품 주문,"1,4,5",,1.80119E+11,,,MALE,50대 이상,수도권,미구독,한그룻 주문경험O,1,0,2,0,1,3
2284,45947.71744,45947.71851,0,,100,91,1,45947.71852,R_9HxkomWSKGLGTsd,,,,,,,anonymous,KO,1,7,많은 종류,,,7,,,,4,,,,,,,1인분 주문,"1,2,5",,2.11013E+11,,,MALE,40대,수도권,미구독,한그룻 주문경험O,1,0,7,0,0,7
2285,45947.72074,45947.72175,0,,100,86,1,45947.72176,R_4GkZwU0gOhEG4Lc,,,,,,,anonymous,KO,1,8,배달도 빠르고 기사님들이 대부분 착하십니다,,,8,,,,,,1,,,,,배달이 금방 오는 것 같습니다 ,1,,2.21228E+11,,,FEMALE,10대,광역시,미구독,한그룻 주문경험O,1,0,3,0,0,3
2286,45947.72112,45947.7225,0,,100,118,1,45947.72251,R_9ptoc1VRrcwhFrA,,,,,,,anonymous,KO,1,10,원하는 매장이 풍부 ^^,9,,,,,,,,,,3,,,다른 앱에는 없어서,1,,2.40609E+11,,,FEMALE,50대 이상,수도권,구독,한그룻 주문경험X,1,0,6,0,0,6
2287,45947.72405,45947.72583,0,,100,153,1,45947.72584,R_9wBHkGWf2S04wkp,,,,,,,anonymous,KO,1,10,요즘 배달의 주문컷이 쉬워졌다 일인 배달비무료도생겨서 자취하는얘들한태 맛집추천하고받기도한다,7,,,,,,2,,,,,,,사람이많으면 최소주문가격이필요없지만 나는 혼자다그래서 배달비포함 16000원정도가 내가쓸수있는마지노선,1,,2.11016E+11,,,MALE,30대,지방,미구독,한그룻 주문경험O,1,1,4,0,0,5
2288,45947.72339,45947.72689,0,,100,301,1,45947.72689,R_4WtXAAzi8uge439,,,,,,,anonymous,KO,1,10,"요즘은 1대1채팅도 가능하고 배민 콜센타도 전화통화 바로바로 연결되며 다양한 할인쿠폰도 잘 되있고 한달결제요금1,900원 추가하면 쿠폰적용 배달료 요금 너무 만족합니다.",7,,,,,,4,,,,,,,할인쿠폰도 적용이며 배달도 시간맞춰 잘 도착,1,,2.00612E+11,,,FEMALE,50대 이상,수도권,구독,한그룻 주문경험X,1,0,1,1,0,2
2289,45947.72542,45947.72715,0,,100,149,1,45947.72717,R_40UVDtGMNcHTtj6,,,,,,,anonymous,KO,1,9,메뉴 선택 후 결제 흐름이 어색하지 않고 잘 이어짐,8,,,,,,,,1,,,,,"사람들이 몰리는 피크 시간대엔
어느 배달이던 다 엉망임
도착 시간 계속 늘어나고...
피크 아닌 시간대엔 빨리 도착함","1,2",,1.80601E+11,,,MALE,50대 이상,수도권,구독,한그룻 주문경험X,1,1,3,3,0,7
2290,45947.72778,45947.72892,0,,100,98,1,45947.72893,R_4emYa60AaL4hcqh,,,,,,,anonymous,KO,1,5,원래 뭔가를 추천하지 않아서,,,,,10,배민과 관계 없이 원래 뭔가를 추천하지 않음,,,,,,,원래 뭔가를 추천하지 않음,,"1,5",,2.40725E+11,,,FEMALE,50대 이상,수도권,구독,한그룻 주문경험X,1,0,2,0,1,5
2291,45947.47986,45947.72912,0,,100,21535,1,45947.72913,R_4DGMxq4f3TRArLP,,,,,,,anonymous,KO,1,10,이용하기 편하고 다양한 먹거리가 있음,8,,,,,,,,2,,,,,도착 언제하는지 무작정 기다리지 않아도 됨,1,,1.80828E+11,,,MALE,30대,지방,구독,한그룻 주문경험X,1,1,1,0,0,2
2292,45947.72686,45947.73286,0,,100,518,1,45947.73287,R_924UytfJeBT1eNU,,,,,,,anonymous,KO,1,5,"배민에서 받아가는 수수료가 옛날 배민이 생기기전 배달업계를 비교하면 배달원.소비자.자영업자에게 너무큰 금전적 부담을 주는것 같다.

배민을 키워준 자영업자는 할말없겠지만은.ㅋㅋ",,,,,7,,2,,,,,,,"최소주문 금액으로 가계들 홀가격과 배민을통한 음식가격들의 괴리가 크다.
자영업자들은 수수료때문에 어쩔수없다하지만 ",1,,2.50416E+11,,,MALE,40대,수도권,미구독,한그룻 주문경험O,1,0,3,0,0,3
2293,45947.7315,45947.73331,0,,100,156,1,45947.73334,R_9G1XCeVvDPXHmC0,,,,,,,anonymous,KO,1,5,매장또는  배달로 주문햇을때  가격차이가나는  부분인데  그부분을  모르고  주문할때가  많아서.,,,,,7,,2,,,,,,,1인주문금액이 가끔은  부담스러워서요,"1,2",,1.80203E+11,,,MALE,40대,광역시,구독,한그룻 주문경험X,1,1,10,3,0,14
2294,45947.70831,45947.73412,0,,100,2229,1,45947.73413,R_4QYGp38C4nBRrZR,,,,,,,anonymous,KO,1,7,다른 배달 어플보다 입점 업체도 많고 배민 마트에서 장보기도 괜찮음.배달도 고객센터 응대도 나쁘지 않음,,,9,,,,,,,,3,,,다른앱에는 없는 입점 매장이 있어서 좋고 할인도 가능해서 좋음,"1,2,4,5",,1.9082E+11,,,FEMALE,40대,수도권,구독,한그룻 주문경험X,1,0,3,0,0,3
2295,45947.73389,45947.73603,0,,100,184,1,45947.73604,R_95cci9I8DTjxObn,,,,,,,anonymous,KO,1,5,전에도 배달 늦어지는 경우가 있긴 했지만 최근에는 늦는게 당연시 되었어요,,,,,10,배달 가게 메뉴 전부,,,,,,,배달 늦어지는것 + 한정 된 가게들 + 동일 매장이어도 지점마다 다른 메뉴,,8,,1.80627E+11,,,FEMALE,30대,수도권,구독,한그룻 주문경험O,1,0,4,0,0,4
